Scenario	Year	Policy Goal	Target	Metric	Target_v	Metric_v	Country
DPEM_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0	FRA
DPEM_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0	FRA
DPEM_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0	FRA
DPEM_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0	FRA
DPEM_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0	FRA
DPEM_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DPEM_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	1	ITA
DPEM_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPEM_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPEM_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPEM_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPEM_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPEM_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPEM_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPEM_REF-	2030	Compet	T_C_VD	M_C_VD	1	0	ITA
DPEM_REF-	2030	Compet	T_C_JW	M_C_JW	1	0	ITA
DPEM_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0	ITA
DPEM_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0	ITA
DPEM_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0	ITA
DPEM_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0	ITA
DPEM_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0	ITA
DPEM_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DPEM_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.583881547	CZE
DPEM_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.22652235	CZE
DPEM_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPEM_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPEM_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPEM_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPEM_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPEM_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPEM_REF-	2040	Compet	T_C_VD	M_C_VD	1	0	CZE
DPEM_REF-	2040	Compet	T_C_JW	M_C_JW	1	0	CZE
DPEM_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0	CZE
DPEM_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0	CZE
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DPEM_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.451365916	DNK
DPEM_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.158887846	DNK
DPEM_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPEM_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPEM_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPEM_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPEM_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPEM_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPEM_REF-	2040	Compet	T_C_VD	M_C_VD	1	0	DNK
DPEM_REF-	2040	Compet	T_C_JW	M_C_JW	1	0	DNK
DPEM_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0	DNK
DPEM_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0	DNK
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	DNK
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	DNK
DPEM_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.584920903	EU28
DPEM_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.089640545	EU28
DPEM_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPEM_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPEM_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPEM_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPEM_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPEM_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPEM_REF-	2040	Compet	T_C_VD	M_C_VD	1	0	EU28
DPEM_REF-	2040	Compet	T_C_JW	M_C_JW	1	0	EU28
DPEM_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0	EU28
DPEM_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0	EU28
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	EU28
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	EU28
DPEM_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.665146682	FRA
DPEM_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.063602853	FRA
DPEM_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPEM_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPEM_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPEM_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPEM_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPEM_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPEM_REF-	2040	Compet	T_C_VD	M_C_VD	1	0	FRA
DPEM_REF-	2040	Compet	T_C_JW	M_C_JW	1	0	FRA
DPEM_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0	FRA
DPEM_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0	FRA
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	FRA
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	FRA
DPEM_REF-	2040	Diet	T_D_FBIS	M_D_FBIS	1	1	ITA
DPEM_REF-	2040	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPEM_REF-	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPEM_REF-	2040	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPEM_REF-	2040	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPEM_REF-	2040	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPEM_REF-	2040	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPEM_REF-	2040	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPEM_REF-	2040	Compet	T_C_VD	M_C_VD	1	0	ITA
DPEM_REF-	2040	Compet	T_C_JW	M_C_JW	1	0	ITA
DPEM_REF-	2040	Compet	T_C_PRD	M_C_PRD	1	0	ITA
DPEM_REF-	2040	Compet	T_C_TRP	M_C_TRP	1	0	ITA
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CS	1	-1	ITA
DPEM_REF-	2040	Envir	T_EV_CS	M_EV_CW	1	-1	ITA
DPEM_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.618760034	CZE
DPEM_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.268455605	CZE
DPEM_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPEM_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPEM_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPEM_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPEM_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPEM_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPEM_REF-	2050	Compet	T_C_VD	M_C_VD	1	0	CZE
DPEM_REF-	2050	Compet	T_C_JW	M_C_JW	1	0	CZE
DPEM_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0	CZE
DPEM_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0	CZE
DPEM_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0	CZE
DPEM_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0	CZE
DPEM_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0	CZE
DPEM_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DPEM_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.448789642	DNK
DPEM_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.190135242	DNK
DPEM_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPEM_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPEM_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPEM_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPEM_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPEM_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPEM_REF-	2050	Compet	T_C_VD	M_C_VD	1	0	DNK
DPEM_REF-	2050	Compet	T_C_JW	M_C_JW	1	0	DNK
DPEM_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0	DNK
DPEM_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0	DNK
DPEM_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0	DNK
DPEM_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0	DNK
DPEM_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0	DNK
DPEM_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DPEM_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.598093723	EU28
DPEM_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.105206317	EU28
DPEM_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPEM_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPEM_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPEM_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPEM_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPEM_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPEM_REF-	2050	Compet	T_C_VD	M_C_VD	1	0	EU28
DPEM_REF-	2050	Compet	T_C_JW	M_C_JW	1	0	EU28
DPEM_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0	EU28
DPEM_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0	EU28
DPEM_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0	EU28
DPEM_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0	EU28
DPEM_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0	EU28
DPEM_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DPEM_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.659276897	FRA
DPEM_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.069260055	FRA
DPEM_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPEM_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPEM_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPEM_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPEM_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPEM_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPEM_REF-	2050	Compet	T_C_VD	M_C_VD	1	0	FRA
DPEM_REF-	2050	Compet	T_C_JW	M_C_JW	1	0	FRA
DPEM_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0	FRA
DPEM_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0	FRA
DPEM_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0	FRA
DPEM_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0	FRA
DPEM_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0	FRA
DPEM_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DPEM_REF-	2050	Diet	T_D_FBIS	M_D_FBIS	1	1	ITA
DPEM_REF-	2050	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPEM_REF-	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPEM_REF-	2050	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPEM_REF-	2050	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPEM_REF-	2050	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPEM_REF-	2050	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPEM_REF-	2050	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPEM_REF-	2050	Compet	T_C_VD	M_C_VD	1	0	ITA
DPEM_REF-	2050	Compet	T_C_JW	M_C_JW	1	0	ITA
DPEM_REF-	2050	Compet	T_C_PRD	M_C_PRD	1	0	ITA
DPEM_REF-	2050	Compet	T_C_TRP	M_C_TRP	1	0	ITA
DPEM_REF-	2050	Envir	T_EV_CS	M_EV_CS	1	0	ITA
DPEM_REF-	2050	Envir	T_EV_CW	M_EV_CW	1	0	ITA
DPEM_REF-	2050	Envir	T_EV_BC	M_EV_BC	1	0	ITA
DPEM_REF-	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DP_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	CZE
DP_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	CZE
DP_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DP_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DP_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DP_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DP_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DP_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DP_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.150880158	CZE
DP_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.347374052	CZE
DP_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.465098873	CZE
DP_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.927898288	CZE
DP_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	CZE
DP_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	CZE
DP_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	CZE
DP_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DP_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DP_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DP_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DP_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DP_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DP_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DP_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DP_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DP_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.125703895	DNK
DP_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.403738886	DNK
DP_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.313841343	DNK
DP_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.936020434	DNK
DP_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	DNK
DP_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	DNK
DP_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	DNK
DP_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DP_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DP_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DP_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DP_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DP_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DP_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DP_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DP_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DP_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.163800752	EU28
DP_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.433677763	EU28
DP_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.383983418	EU28
DP_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.944893599	EU28
DP_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	EU28
DP_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	EU28
DP_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	EU28
DP_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DP_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DP_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DP_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DP_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DP_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DP_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DP_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DP_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DP_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.186645329	FRA
DP_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.453477561	FRA
DP_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.441802964	FRA
DP_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.937141061	FRA
DP_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	FRA
DP_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	FRA
DP_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	FRA
DP_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DP_REF-	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DP_REF-	2010	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DP_REF-	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DP_REF-	2010	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DP_REF-	2010	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DP_REF-	2010	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DP_REF-	2010	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DP_REF-	2010	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DP_REF-	2010	Compet	T_C_VD	M_C_VD	1	0.239123929	ITA
DP_REF-	2010	Compet	T_C_JW	M_C_JW	1	0.604739994	ITA
DP_REF-	2010	Compet	T_C_PRD	M_C_PRD	1	0.424975216	ITA
DP_REF-	2010	Compet	T_C_TRP	M_C_TRP	1	0.965139687	ITA
DP_REF-	2010	Envir	T_EV_CS	M_EV_CS	1	0	ITA
DP_REF-	2010	Envir	T_EV_CW	M_EV_CW	1	0	ITA
DP_REF-	2010	Envir	T_EV_BC	M_EV_BC	1	0	ITA
DP_REF-	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DP_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.255330883	CZE
DP_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.102339875	CZE
DP_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DP_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DP_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DP_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DP_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DP_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DP_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.150880158	CZE
DP_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.347374052	CZE
DP_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.465098873	CZE
DP_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.927898288	CZE
DP_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DP_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DP_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.281055632	DNK
DP_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.07089034	DNK
DP_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DP_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DP_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DP_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DP_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DP_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DP_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.125703895	DNK
DP_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.403738886	DNK
DP_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.313841343	DNK
DP_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.936020434	DNK
DP_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	DNK
DP_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	DNK
DP_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.322057735	EU28
DP_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.038747009	EU28
DP_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DP_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DP_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DP_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DP_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DP_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DP_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.163800752	EU28
DP_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.433677763	EU28
DP_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.383983418	EU28
DP_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.944893599	EU28
DP_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	EU28
DP_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	EU28
DP_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.430689006	FRA
DP_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.021525473	FRA
DP_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DP_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DP_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DP_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DP_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DP_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DP_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.186645329	FRA
DP_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.453477561	FRA
DP_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.441802964	FRA
DP_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.937141061	FRA
DP_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	FRA
DP_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	FRA
DP_REF-	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.654483201	ITA
DP_REF-	2020	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DP_REF-	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DP_REF-	2020	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DP_REF-	2020	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DP_REF-	2020	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DP_REF-	2020	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DP_REF-	2020	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DP_REF-	2020	Compet	T_C_VD	M_C_VD	1	0.239123929	ITA
DP_REF-	2020	Compet	T_C_JW	M_C_JW	1	0.604739994	ITA
DP_REF-	2020	Compet	T_C_PRD	M_C_PRD	1	0.424975216	ITA
DP_REF-	2020	Compet	T_C_TRP	M_C_TRP	1	0.965139687	ITA
DP_REF-	2020	Envir	T_EV_CS	M_EV_CS	1	-1	ITA
DP_REF-	2020	Envir	T_EV_CS	M_EV_CW	1	-1	ITA
DP_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.496588078	CZE
DP_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.166824627	CZE
DP_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DP_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DP_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DP_REF-	2030	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DP_REF-	2030	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DP_REF-	2030	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DP_REF-	2030	Compet	T_C_VD	M_C_VD	1	0.107156324	CZE
DP_REF-	2030	Compet	T_C_JW	M_C_JW	1	0.554820836	CZE
DP_REF-	2030	Compet	T_C_PRD	M_C_PRD	1	0.423314438	CZE
DP_REF-	2030	Compet	T_C_TRP	M_C_TRP	1	0.923200071	CZE
DP_REF-	2030	Envir	T_EV_CS	M_EV_CS	1	0.039323586	CZE
DP_REF-	2030	Envir	T_EV_CW	M_EV_CW	1	0.132971232	CZE
DP_REF-	2030	Envir	T_EV_BC	M_EV_BC	1	0.49157788	CZE
DP_REF-	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DP_REF-	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.412179573	DNK
DP_REF-	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.124039461	DNK
DP_REF-	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DP_REF-	2030	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DP_REF-	2030	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
